"month","year","H_OVALIS","SEDIMENT","TIDAL","DEPTH","monthly_avg_temp_2.0m","monthly_avg_temp_9.0m","monthly_mean_coral_cover_percentage","monthly_fish_species"
11,1997,"No","Sand","subtidal",18.82500076,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",50.46649933,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",31.04089928,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",21.8355999,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",56.57339859,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",19.97299957,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",56.13019943,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",41.73559952,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",55.40930176,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",68.92060089,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",41.64860153,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",67.95639801,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",31.71269989,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",53.53530121,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",50.33720016,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",48.48669815,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",9.563579559,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",74.71340179,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",15.38570023,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",18.79129982,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",56.19910049,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",49.4314003,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",67.63790131,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",39.41189957,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",39.12540054,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",37.70940018,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",66.8553009,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",55.72409821,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",27.44549942,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",72.90809631,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",37.43610001,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",48.57020187,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",55.81200027,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",53.96250153,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",63.89049911,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",37.23929977,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",47.70830154,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",17.56669998,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",47.04079819,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",50.33160019,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",19.18160057,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",2.021100044,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",22.4769001,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"Yes","Sand","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",52.38850021,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",1.032359958,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",14.14009953,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",44.45119858,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",34.14239883,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",54.99940109,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",46.98210144,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",46.74300003,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",19.6916008,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",57.36840057,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",48.2098999,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",18.98579979,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",39.43999863,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",57.12480164,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",64.77100372,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",54.38990021,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",18.21419907,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",64.68099976,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",66.10900116,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",27.24230003,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",26.08600044,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",55.49309921,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",54.85369873,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",12.25199985,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",62.99560165,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",51.66559982,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",27.30660057,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",57.49039841,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",41.31159973,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Reef","subtidal",25.83860016,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",70.63420105,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",32.30789948,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",44.58420181,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",15.97669983,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",10.70129967,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",50.87310028,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",74.35510254,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",0.861513972,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",50.08589935,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",21.63349915,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",9.548379898,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",82.75460052,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",81.93340302,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",18.44750023,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",55.16059875,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",11.96879959,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",64.18289948,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",46.31209946,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",14.14420033,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",29.93740082,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",50.96509933,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",48.54180145,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",37.88610077,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",58.71139908,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",16.12210083,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",37.46849823,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",15.12380028,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",10.97789955,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",9.750709534,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",50.5870018,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",54.73360062,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",20.68630028,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",2.021100044,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",1.830819964,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",28.19549942,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",39.21210098,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",37.04520035,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",34.44680023,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",0.813376009,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",51.27180099,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",34.6257019,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",75.27030182,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",27.10350037,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",2.105099916,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",73.88169861,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",41.70009995,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",46.02209854,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",2.422820091,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",1.032359958,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","subtidal",57.74890137,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",53.82559967,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",17.69120026,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"Yes","Sand","subtidal",12.96459961,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",54.9408989,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",52.0060997,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",2.422820091,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",1.830819964,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",39.82640076,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",56.53329849,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",1.032359958,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",15.11330032,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",56.02550125,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",36.71459961,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",68.27719879,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",75.46720123,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",47.90620041,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"Yes","Sand","subtidal",40.34669876,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",53.69469833,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",14.73620033,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"Yes","Mud","subtidal",11.79930019,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",16.32869911,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",18.4022007,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",26.14760017,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",41.20899963,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rock","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",35.47129822,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Gravel","subtidal",22.67770004,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",50.82239914,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",71.09619904,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",53.92819977,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",32.05179977,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",32.29499817,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Rubble","subtidal",76.62889862,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",49.09270096,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",64.23320007,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","intertidal",0,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",25.97340012,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",66.98529816,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",74.24430084,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Sand","subtidal",61.76369858,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Shell","subtidal",52.95679855,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1997,"No","Mud","subtidal",61.99160004,26.5169466666667,26.2742333333333,23.81024175,48.3333333333333
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",19.06879997,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",26.58760071,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",31.90789986,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",22.77190018,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",14.50199985,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",3.541270018,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",4.448460102,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",1.537539959,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",1.551910043,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",4.317619801,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",36.65250015,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",19.97599983,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",1.66384995,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.884609938,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.800960064,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.627569914,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.488159895,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",16.45610046,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",37.52610016,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",44.30690002,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.813740015,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",25.15719986,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",29.51729965,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",47.14680099,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",3.749010086,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",18.87630081,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.674329996,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",1.62925005,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.472569942,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",3.388339996,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.283230066,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.982409954,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.891230106,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.813009977,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",24.62610054,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.939549923,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",1.543190002,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",37.39509964,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",43.18690109,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",44.167099,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",17.2682991,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",1.553079963,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",1.67840004,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.096440077,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.000449896,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Shell","subtidal",23.79089928,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",40.7521019,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",36.88750076,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",30.57500076,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",35.86949921,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",28.53890038,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.261879921,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.034499884,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.313849926,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",31.05610085,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.873709917,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.647510052,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",38.66719818,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Sand","subtidal",27.86020088,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",28.61319923,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Rubble","subtidal",31.52770042,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",27.32869911,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",31.1602993,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",29.6977005,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",3.34149003,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",37.10779953,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",3.077460051,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.435270071,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.435270071,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",3.695590019,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",3.5151999,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"Yes","Mud","subtidal",2.839099884,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",18.77210045,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",10.60929966,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","intertidal",0,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Sand","subtidal",2.621589899,28.0205066666667,27.8688566666667,23.365438,56
11,1998,"No","Mud","subtidal",2.368230104,28.0205066666667,27.8688566666667,23.365438,56
